,Sex, MaritalStatus, Age, Education, Occupation, YearsInSf, DualIncome, HouseholdMembers, Under18, HouseholdStatus, TypeOfHome, EthnicClass, Language,Class
3145,1.0,4.0,5.0,4.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0
3146,2.0,5.0,3.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,3.0,1.0,1.0,2.0
3147,1.0,1.0,5.0,3.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,5.0,1.0,6.0
3148,2.0,2.0,5.0,4.0,4.0,5.0,1.0,2.0,0.0,1.0,1.0,7.0,1.0,5.0
3149,2.0,3.0,3.0,4.0,1.0,5.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,8.0
3150,2.0,1.0,4.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,6.0
3151,1.0,5.0,2.0,3.0,2.0,5.0,1.0,6.0,2.0,3.0,1.0,3.0,1.0,8.0
3152,1.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
3153,1.0,1.0,5.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,8.0
3154,1.0,3.0,4.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,8.0
3155,1.0,4.0,6.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,5.0,1.0,3.0
3156,2.0,3.0,5.0,3.0,4.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,4.0
3157,1.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,7.0
3158,1.0,5.0,2.0,4.0,6.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,1.0
3159,1.0,4.0,6.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
3160,1.0,2.0,4.0,5.0,1.0,5.0,1.0,3.0,1.0,2.0,3.0,5.0,1.0,5.0
3161,2.0,1.0,3.0,5.0,4.0,5.0,2.0,2.0,0.0,2.0,1.0,5.0,1.0,3.0
3162,1.0,5.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,891.0,3.0,5.0,1.0,1.0
3163,2.0,5.0,2.0,3.0,9.0,5.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,1.0
3164,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,8.0,1.0,1.0
3165,1.0,5.0,2.0,3.0,9.0,5.0,1.0,4.0,0.0,3.0,1.0,3.0,1.0,1.0
3166,1.0,5.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0
3167,2.0,4.0,7.0,3.0,8.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,4.0
3168,1.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,2.0,7.0,1.0,8.0
3169,2.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,2.0,1.0,1.0,7.0,1.0,9.0
3170,1.0,5.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,1.0,1.0,7.0,1.0,8.0
3171,2.0,4.0,6.0,4.0,8.0,2.0,1.0,1.0,0.0,1.0,4.0,6.0,1.0,5.0
3172,2.0,5.0,2.0,4.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,1.0
3173,1.0,5.0,1.0,2.0,6.0,4.0,1.0,4.0,2.0,3.0,1.0,7.0,1.0,1.0
3174,1.0,5.0,2.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
3175,1.0,1.0,3.0,4.0,3.0,5.0,3.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
3176,2.0,5.0,2.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
3177,1.0,2.0,2.0,4.0,6.0,4.0,3.0,1.0,0.0,2.0,4.0,6.0,1.0,3.0
3178,2.0,1.0,3.0,3.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,4.0
3179,2.0,1.0,4.0,3.0,3.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0
3180,2.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,6.0
3181,1.0,1.0,3.0,5.0,5.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,5.0
3182,1.0,1.0,5.0,6.0,1.0,5.0,2.0,5.0,3.0,1.0,1.0,7.0,1.0,6.0
3183,1.0,5.0,1.0,2.0,9.0,5.0,1.0,1.0,1.0,2.0,5.0,6.0,1.0,6.0
3184,1.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0,7.0,1.0,5.0
3185,2.0,1.0,4.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,5.0
3186,1.0,5.0,1.0,2.0,6.0,4.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0
3187,2.0,1.0,4.0,3.0,5.0,5.0,2.0,5.0,2.0,1.0,1.0,7.0,1.0,7.0
3188,1.0,5.0,1.0,2.0,3.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
3189,1.0,5.0,2.0,4.0,6.0,3.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
3190,2.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,1.0
3191,2.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,1.0
3192,1.0,5.0,2.0,3.0,2.0,5.0,1.0,3.0,0.0,3.0,1.0,2.0,3.0,1.0
3193,1.0,1.0,4.0,3.0,3.0,5.0,2.0,3.0,1.0,2.0,3.0,7.0,1.0,5.0
3194,2.0,5.0,2.0,3.0,6.0,4.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
3195,1.0,5.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
3196,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,0.0,3.0,3.0,7.0,1.0,1.0
3197,1.0,3.0,4.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
3198,2.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
3199,1.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
3200,2.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,0.0,2.0,3.0,8.0,1.0,3.0
3201,1.0,1.0,2.0,3.0,7.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0
3202,901.0,5.0,2.0,3.0,4.0,5.0,1.0,2.0,0.0,3.0,3.0,8.0,1.0,3.0
3203,1.0,5.0,3.0,5.0,2.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
3204,2.0,2.0,2.0,3.0,9.0,4.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,3.0
3205,1.0,3.0,4.0,6.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,6.0
3206,1.0,1.0,5.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,8.0,1.0,6.0
3207,1.0,1.0,3.0,3.0,5.0,5.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,5.0
3208,2.0,5.0,1.0,2.0,9.0,5.0,1.0,3.0,2.0,1.0,1.0,7.0,1.0,7.0
3209,1.0,5.0,1.0,2.0,6.0,4.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0
3210,1.0,1.0,4.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,5.0
3211,2.0,4.0,7.0,4.0,8.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
3212,2.0,4.0,6.0,5.0,8.0,4.0,1.0,1.0,0.0,2.0,4.0,7.0,1.0,5.0
3213,1.0,1.0,6.0,3.0,4.0,3.0,2.0,3.0,0.0,2.0,2.0,7.0,1.0,7.0
3214,1.0,1.0,6.0,3.0,8.0,4.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,5.0
3215,2.0,3.0,2.0,3.0,7.0,2.0,1.0,1.0,0.0,2.0,3.0,5.0,2.0,3.0
3216,1.0,2.0,3.0,3.0,3.0,5.0,1.0,3.0,1.0,2.0,3.0,5.0,1.0,5.0
3217,2.0,1.0,3.0,4.0,4.0,4.0,2.0,2.0,0.0,2.0,1.0,3.0,1.0,3.0
3218,2.0,5.0,1.0,2.0,2.0,4.0,1.0,6.0,4.0,3.0,1.0,5.0,1.0,1.0
3219,2.0,1.0,3.0,6.0,4.0,2.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,6.0
3220,2.0,3.0,5.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,6.0
3221,2.0,2.0,2.0,3.0,4.0,3.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0
3222,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0
3223,1.0,3.0,5.0,5.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0
3224,2.0,5.0,2.0,3.0,4.0,5.0,1.0,3.0,0.0,3.0,1.0,3.0,1.0,3.0
3225,2.0,1.0,3.0,4.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,4.0
3226,2.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0
3227,2.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,6.0
3228,1.0,5.0,4.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,7.0
3229,2.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,8.0
3230,2.0,1.0,4.0,5.0,1.0,5.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0
3231,1.0,1.0,3.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,8.0
3232,1.0,5.0,2.0,3.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,7.0,1.0,6.0
3233,2.0,1.0,3.0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,6.0
3234,2.0,1.0,3.0,3.0,5.0,5.0,3.0,3.0,1.0,2.0,1.0,7.0,1.0,6.0
3235,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,1.0
3236,1.0,2.0,3.0,4.0,3.0,3.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
3237,2.0,5.0,2.0,3.0,4.0,5.0,1.0,3.0,0.0,3.0,1.0,7.0,1.0,3.0
3238,1.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,3.0,3.0,1.0,7.0,1.0,1.0
3239,2.0,5.0,2.0,4.0,6.0,4.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
3240,2.0,3.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,4.0,7.0,1.0,4.0
3241,1.0,3.0,4.0,4.0,1.0,5.0,1.0,4.0,2.0,1.0,1.0,7.0,1.0,7.0
3242,2.0,3.0,4.0,911.0,4.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,4.0
3243,1.0,1.0,3.0,4.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,6.0
3244,1.0,1.0,4.0,5.0,7.0,4.0,2.0,4.0,2.0,2.0,3.0,7.0,1.0,7.0
3245,2.0,1.0,4.0,5.0,1.0,3.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,8.0
3246,1.0,1.0,5.0,5.0,3.0,5.0,3.0,4.0,2.0,1.0,1.0,3.0,1.0,6.0
3247,2.0,3.0,4.0,4.0,3.0,5.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0
3248,2.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,7.0
3249,2.0,3.0,5.0,4.0,4.0,5.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,5.0
3250,1.0,5.0,1.0,2.0,6.0,5.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,1.0
3251,2.0,3.0,3.0,3.0,3.0,4.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,4.0
3252,1.0,4.0,5.0,5.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,5.0
3253,1.0,5.0,2.0,3.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,5.0
3254,1.0,1.0,7.0,3.0,8.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,3.0
3255,2.0,4.0,6.0,5.0,9.0,5.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,3.0
3256,2.0,4.0,6.0,4.0,8.0,5.0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,4.0
3257,1.0,1.0,6.0,3.0,8.0,5.0,3.0,3.0,0.0,1.0,1.0,7.0,1.0,7.0
3258,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0
3259,2.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0
3260,1.0,1.0,6.0,5.0,8.0,5.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,6.0
3261,2.0,2.0,2.0,4.0,6.0,4.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,1.0
3262,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0
3263,2.0,2.0,1.0,3.0,2.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,3.0
3264,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0
3265,2.0,4.0,3.0,1.0,5.0,5.0,1.0,5.0,0.0,3.0,4.0,6.0,2.0,1.0
3266,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
3267,2.0,5.0,1.0,2.0,6.0,5.0,1.0,6.0,3.0,3.0,1.0,3.0,1.0,1.0
3268,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
3269,1.0,3.0,4.0,6.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,7.0,1.0,9.0
3270,1.0,2.0,3.0,4.0,3.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,8.0
3271,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,1.0,3.0,1.0,7.0,1.0,1.0
3272,1.0,5.0,2.0,6.0,2.0,5.0,1.0,6.0,4.0,2.0,1.0,5.0,1.0,9.0
3273,1.0,3.0,5.0,3.0,3.0,4.0,1.0,1.0,0.0,1.0,2.0,5.0,2.0,7.0
3274,1.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,3.0,3.0,1.0,4.0
3275,2.0,2.0,2.0,3.0,4.0,5.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0
3276,1.0,2.0,2.0,4.0,3.0,4.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,6.0
3277,1.0,1.0,4.0,2.0,3.0,5.0,2.0,6.0,2.0,1.0,1.0,3.0,1.0,4.0
3278,1.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0
3279,2.0,2.0,5.0,4.0,1.0,4.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
3280,2.0,1.0,4.0,5.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,5.0
3281,2.0,5.0,3.0,5.0,4.0,5.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0
3282,2.0,1.0,4.0,4.0,5.0,4.0,921.0,4.0,2.0,1.0,1.0,7.0,1.0,1.0
3283,2.0,5.0,2.0,4.0,6.0,3.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0
3284,2.0,1.0,2.0,4.0,2.0,5.0,2.0,2.0,0.0,2.0,3.0,6.0,1.0,2.0
3285,2.0,3.0,4.0,3.0,4.0,5.0,1.0,2.0,1.0,2.0,4.0,7.0,1.0,4.0
3286,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0
3287,2.0,1.0,6.0,3.0,5.0,5.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,1.0
3288,2.0,4.0,6.0,3.0,8.0,5.0,1.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0
3289,1.0,5.0,3.0,4.0,3.0,4.0,1.0,4.0,0.0,1.0,1.0,2.0,3.0,8.0
3290,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
3291,2.0,2.0,4.0,4.0,2.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0
3292,2.0,5.0,1.0,2.0,9.0,4.0,1.0,3.0,0.0,2.0,1.0,3.0,1.0,6.0
3293,2.0,3.0,5.0,4.0,1.0,5.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,3.0
3294,1.0,5.0,1.0,2.0,6.0,5.0,1.0,3.0,0.0,3.0,3.0,7.0,1.0,1.0
3295,1.0,3.0,4.0,4.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,5.0,2.0,7.0
3296,1.0,1.0,4.0,4.0,5.0,3.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,9.0
3297,1.0,2.0,2.0,4.0,7.0,4.0,3.0,2.0,0.0,2.0,3.0,3.0,1.0,6.0
3298,2.0,5.0,2.0,4.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,6.0
3299,2.0,5.0,2.0,2.0,9.0,5.0,1.0,7.0,0.0,2.0,1.0,7.0,1.0,1.0
3300,1.0,3.0,6.0,4.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,5.0
3301,2.0,1.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,1.0,8.0
3302,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0
3303,2.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,1.0,2.0,3.0,5.0,1.0,4.0
3304,1.0,5.0,2.0,3.0,9.0,5.0,1.0,5.0,1.0,3.0,1.0,3.0,1.0,1.0
3305,1.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,6.0
3306,1.0,2.0,3.0,4.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,7.0
3307,1.0,1.0,4.0,5.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,3.0,1.0,9.0
3308,1.0,1.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,5.0,2.0,7.0
3309,1.0,2.0,3.0,4.0,1.0,3.0,1.0,2.0,0.0,2.0,3.0,3.0,1.0,6.0
3310,1.0,5.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,8.0
3311,1.0,5.0,1.0,2.0,6.0,4.0,1.0,3.0,1.0,3.0,1.0,5.0,1.0,1.0
3312,2.0,5.0,2.0,3.0,9.0,2.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,8.0
3313,1.0,5.0,1.0,2.0,6.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0
3314,2.0,5.0,1.0,2.0,6.0,3.0,1.0,4.0,3.0,3.0,3.0,5.0,2.0,1.0
3315,2.0,3.0,4.0,3.0,9.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0
3316,2.0,5.0,2.0,2.0,9.0,5.0,1.0,4.0,1.0,3.0,1.0,3.0,1.0,8.0
3317,1.0,5.0,2.0,3.0,2.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0
3318,2.0,5.0,2.0,2.0,9.0,4.0,1.0,3.0,0.0,2.0,3.0,7.0,1.0,1.0
3319,1.0,1.0,3.0,3.0,4.0,3.0,2.0,5.0,1.0,2.0,3.0,2.0,1.0,7.0
3320,2.0,1.0,3.0,3.0,2.0,5.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,3.0
3321,2.0,1.0,2.0,3.0,5.0,5.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0
3322,1.0,1.0,5.0,4.0,3.0,5.0,2.0,9.0,6.0,931.0,1.0,1.0,1.0,3.0
3323,2.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,4.0
3324,2.0,4.0,5.0,3.0,4.0,5.0,1.0,4.0,0.0,3.0,1.0,7.0,1.0,3.0
3325,2.0,5.0,1.0,2.0,6.0,1.0,1.0,6.0,3.0,3.0,1.0,7.0,1.0,1.0
3326,2.0,1.0,4.0,4.0,4.0,5.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,7.0
3327,2.0,1.0,5.0,3.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0
3328,1.0,1.0,5.0,4.0,1.0,3.0,2.0,5.0,3.0,1.0,1.0,7.0,1.0,9.0
3329,2.0,1.0,3.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,1.0,7.0,1.0,5.0
3330,1.0,2.0,2.0,4.0,3.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,1.0
3331,2.0,1.0,2.0,3.0,5.0,5.0,3.0,5.0,3.0,2.0,1.0,7.0,1.0,4.0
3332,1.0,5.0,2.0,4.0,1.0,3.0,1.0,3.0,0.0,2.0,1.0,7.0,1.0,3.0
3333,2.0,1.0,3.0,4.0,2.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,7.0
3334,2.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,6.0
3335,1.0,3.0,4.0,5.0,2.0,5.0,1.0,3.0,2.0,2.0,3.0,7.0,1.0,8.0
3336,1.0,5.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,2.0,1.0,7.0,1.0,1.0
3337,2.0,1.0,4.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0
3338,2.0,1.0,4.0,3.0,4.0,5.0,2.0,3.0,0.0,1.0,1.0,7.0,1.0,6.0
3339,2.0,1.0,3.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0
3340,1.0,1.0,6.0,6.0,1.0,5.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,9.0
3341,2.0,1.0,3.0,4.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
3342,2.0,3.0,3.0,4.0,5.0,5.0,1.0,2.0,1.0,2.0,3.0,7.0,1.0,2.0
3343,2.0,1.0,4.0,5.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,8.0
3344,2.0,1.0,4.0,5.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,7.0,1.0,5.0
3345,2.0,1.0,5.0,4.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,9.0
3346,2.0,1.0,5.0,3.0,3.0,5.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
3347,2.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,7.0
3348,2.0,1.0,2.0,2.0,6.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
3349,2.0,5.0,2.0,4.0,6.0,5.0,1.0,3.0,0.0,2.0,1.0,7.0,1.0,6.0
3350,1.0,5.0,2.0,3.0,2.0,5.0,1.0,4.0,0.0,3.0,1.0,7.0,1.0,2.0
3351,1.0,1.0,5.0,4.0,3.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,7.0
3352,2.0,2.0,4.0,3.0,1.0,5.0,1.0,2.0,0.0,2.0,1.0,7.0,1.0,6.0
3353,2.0,1.0,4.0,3.0,4.0,5.0,3.0,3.0,1.0,1.0,1.0,7.0,1.0,6.0
3354,1.0,1.0,3.0,5.0,1.0,4.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
3355,2.0,1.0,2.0,4.0,4.0,5.0,2.0,2.0,0.0,2.0,3.0,7.0,1.0,7.0
3356,2.0,1.0,6.0,4.0,1.0,3.0,3.0,3.0,0.0,1.0,1.0,7.0,1.0,8.0
3357,1.0,1.0,3.0,3.0,3.0,5.0,2.0,4.0,2.0,2.0,1.0,7.0,1.0,5.0
3358,2.0,5.0,1.0,1.0,6.0,3.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
3359,2.0,1.0,3.0,4.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,7.0,1.0,7.0
3360,2.0,5.0,1.0,2.0,6.0,1.0,1.0,6.0,3.0,3.0,1.0,7.0,1.0,1.0
3361,2.0,5.0,1.0,2.0,6.0,1.0,1.0,6.0,3.0,3.0,1.0,7.0,1.0,1.0
3362,941.0,5.0,5.0,5.0,9.0,5.0,1.0,4.0,3.0,2.0,5.0,8.0,3.0,4.0
3363,2.0,1.0,4.0,3.0,1.0,4.0,2.0,2.0,0.0,2.0,2.0,7.0,1.0,8.0
3364,1.0,3.0,3.0,4.0,2.0,5.0,1.0,1.0,0.0,2.0,1.0,7.0,1.0,7.0
3365,1.0,5.0,2.0,5.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,7.0,1.0,4.0
3366,2.0,5.0,2.0,3.0,6.0,5.0,1.0,4.0,0.0,3.0,1.0,5.0,1.0,8.0
3367,2.0,1.0,4.0,5.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,7.0,1.0,6.0
3368,2.0,5.0,2.0,3.0,5.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,2.0
3369,1.0,2.0,2.0,3.0,6.0,5.0,1.0,2.0,0.0,2.0,3.0,7.0,1.0,1.0
3370,2.0,5.0,3.0,1.0,3.0,2.0,1.0,7.0,0.0,2.0,1.0,5.0,2.0,8.0
3371,2.0,1.0,2.0,3.0,5.0,5.0,3.0,2.0,0.0,2.0,1.0,7.0,1.0,2.0
3372,1.0,5.0,2.0,2.0,3.0,2.0,1.0,4.0,0.0,1.0,1.0,5.0,1.0,3.0
3373,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,5.0,1.0,1.0
3374,2.0,5.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,3.0,1.0,7.0,1.0,1.0
3375,2.0,1.0,2.0,4.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,7.0,1.0,2.0
3376,2.0,5.0,2.0,4.0,1.0,5.0,1.0,5.0,0.0,2.0,1.0,7.0,1.0,1.0
3377,2.0,1.0,7.0,6.0,8.0,4.0,3.0,2.0,0.0,1.0,1.0,7.0,1.0,6.0
3378,2.0,3.0,4.0,4.0,5.0,5.0,1.0,2.0,1.0,2.0,2.0,7.0,1.0,5.0
3379,2.0,1.0,3.0,4.0,5.0,5.0,3.0,4.0,2.0,2.0,1.0,7.0,1.0,4.0
