,Parents, Has_nurs, Form, Children, Housing, Finance, Social, Health,Class
6946,2,4,3,3,2,2,3,3, spec_prior
6947,2,4,3,3,2,2,3,2, not_recom
6948,2,4,3,3,3,1,1,1, spec_prior
6949,2,4,3,3,3,1,1,3, spec_prior
6950,2,4,3,3,3,1,1,2, not_recom
6951,2,4,3,3,3,1,2,3, spec_prior
6952,2,4,3,3,3,1,2,2, not_recom
6953,2,4,3,3,3,1,3,2, not_recom
6954,2,4,3,3,3,2,1,1, spec_prior
6955,2,4,3,3,3,2,1,2, not_recom
6956,2,4,3,3,3,2,2,1, spec_prior
6957,2,4,3,3,3,2,2,3, spec_prior
6958,2,4,3,3,3,2,2,2, not_recom
6959,2,4,3,3,3,2,3,1, spec_prior
6960,2,4,3,3,3,2,3,3, spec_prior
6961,2,4,3,3,3,2,3,2, not_recom
6962,2,4,3,3581,1,1,1,1, priority
6963,2,4,3,10,1,1,1,3, spec_prior
6964,2,4,3,10,1,1,1,2, not_recom
6965,1,4,2,10,1,2,2,2, not_recom
6966,2,4,3,10,1,1,2,3, spec_prior
6967,2,4,3,10,1,1,3,1, spec_prior
6968,2,4,3,10,1,1,3,3, spec_prior
6969,2,4,3,10,1,1,3,2, not_recom
6970,2,4,3,10,1,2,1,1, spec_prior
6971,2,4,3,10,1,2,1,3, spec_prior
6972,2,4,3,10,1,2,1,2, not_recom
6973,2,4,3,10,1,2,2,1, spec_prior
6974,2,4,3,10,1,2,2,2, not_recom
6975,2,4,3,10,1,2,3,1, spec_prior
6976,2,4,3,10,1,2,3,3, spec_prior
6977,2,4,3,10,1,2,3,2, not_recom
6978,2,4,3,10,2,1,1,3, spec_prior
6979,2,4,3,10,2,1,1,2, not_recom
6980,2,4,3,10,2,1,2,1, spec_prior
6981,2,4,3,10,2,1,2,3, spec_prior
6982,2,4,3,10,2,1,3591,2, not_recom
6983,2,4,3,10,2,1,3,1, spec_prior
6984,2,4,3,10,2,1,3,3, spec_prior
6985,1,4,3,2,2,2,3,3, spec_prior
6986,2,4,3,10,2,2,1,3, spec_prior
6987,2,4,3,10,2,2,1,2, not_recom
6988,2,4,3,10,2,2,2,1, spec_prior
6989,2,4,3,10,2,2,2,3, spec_prior
6990,2,4,3,10,2,2,2,2, not_recom
6991,2,4,3,10,2,2,3,1, spec_prior
6992,2,4,3,10,2,2,3,3, spec_prior
6993,2,4,3,10,2,2,3,2, not_recom
6994,2,4,3,10,3,1,1,1, spec_prior
6995,2,4,3,10,3,1,1,3, spec_prior
6996,2,4,3,10,3,1,1,2, not_recom
6997,2,4,3,10,3,1,2,1, spec_prior
6998,2,4,3,10,3,1,2,3, spec_prior
6999,2,4,3,10,3,1,2,2, not_recom
7000,2,4,3,10,3,1,3,1, spec_prior
7001,2,4,3,10,3,1,3,3, spec_prior
7002,3601,4,3,10,3,1,3,2, not_recom
7003,2,4,3,10,3,2,1,1, spec_prior
7004,2,4,3,10,3,2,1,3, spec_prior
7005,1,5,1,1,1,2,2,1, priority
7006,2,4,3,10,3,2,2,1, spec_prior
7007,2,4,3,10,3,2,2,3, spec_prior
7008,2,4,3,10,3,2,2,2, not_recom
7009,2,4,3,10,3,2,3,1, spec_prior
7010,2,4,3,10,3,2,3,3, spec_prior
7011,2,4,3,10,3,2,3,2, not_recom
7012,2,5,1,1,1,1,1,3, priority
7013,2,5,1,1,1,1,1,2, not_recom
7014,2,5,1,1,1,1,2,1, priority
7015,2,5,1,1,1,1,2,2, not_recom
7016,2,5,1,1,1,1,3,1, priority
7017,2,5,1,1,1,1,3,3, priority
7018,2,5,1,1,1,1,3,2, not_recom
7019,2,5,1,1,1,2,1,1, priority
7020,2,5,1,1,1,2,1,3, spec_prior
7021,2,5,1,1,1,2,1,2, not_recom
7022,2,5,1,3611,1,2,2,1, priority
7023,2,5,1,1,1,2,2,2, not_recom
7024,2,5,1,1,1,2,3,1, spec_prior
7025,1,5,1,3,2,2,3,2, not_recom
7026,2,5,1,1,1,2,3,2, not_recom
7027,2,5,1,1,2,1,1,1, priority
7028,2,5,1,1,2,1,1,3, spec_prior
7029,2,5,1,1,2,1,1,2, not_recom
7030,2,5,1,1,2,1,2,1, priority
7031,2,5,1,1,2,1,2,3, spec_prior
7032,2,5,1,1,2,1,2,2, not_recom
7033,2,5,1,1,2,1,3,1, spec_prior
7034,2,5,1,1,2,1,3,3, spec_prior
7035,2,5,1,1,2,1,3,2, not_recom
7036,2,5,1,1,2,2,1,3, spec_prior
7037,2,5,1,1,2,2,1,2, not_recom
7038,2,5,1,1,2,2,2,1, priority
7039,2,5,1,1,2,2,2,3, spec_prior
7040,2,5,1,1,2,2,2,2, not_recom
7041,2,5,1,1,2,2,3,1, spec_prior
7042,2,5,1,1,2,2,3621,3, spec_prior
7043,2,5,1,1,2,2,3,2, not_recom
7044,2,5,1,1,3,1,1,1, priority
7045,1,5,5,2,1,2,2,3, spec_prior
7046,2,5,1,1,3,1,2,1, priority
7047,2,5,1,1,3,1,2,3, spec_prior
7048,2,5,1,1,3,1,2,2, not_recom
7049,2,5,1,1,3,1,3,1, spec_prior
7050,2,5,1,1,3,1,3,3, spec_prior
7051,2,5,1,1,3,1,3,2, not_recom
7052,2,5,1,1,3,2,1,1, priority
7053,2,5,1,1,3,2,1,3, spec_prior
7054,2,5,1,1,3,2,1,2, not_recom
7055,2,5,1,1,3,2,2,1, priority
7056,2,5,1,1,3,2,2,2, not_recom
7057,2,5,1,1,3,2,3,1, spec_prior
7058,2,5,1,1,3,2,3,3, spec_prior
7059,2,5,1,2,1,1,1,3, spec_prior
7060,2,5,1,2,1,1,1,2, not_recom
7061,2,5,1,2,1,1,2,3, spec_prior
7062,3631,5,1,2,1,1,2,2, not_recom
7063,2,5,1,2,1,1,3,1, spec_prior
7064,2,5,1,2,1,1,3,3, spec_prior
7065,1,5,5,10,3,1,2,2, not_recom
7066,2,5,1,2,1,2,1,1, priority
7067,2,5,1,2,1,2,1,3, spec_prior
7068,2,5,1,2,1,2,1,2, not_recom
7069,2,5,1,2,1,2,2,1, priority
7070,2,5,1,2,1,2,2,2, not_recom
7071,2,5,1,2,1,2,3,1, spec_prior
7072,2,5,1,2,1,2,3,3, spec_prior
7073,2,5,1,2,2,1,1,1, priority
7074,2,5,1,2,2,1,1,3, spec_prior
7075,2,5,1,2,2,1,2,1, priority
7076,2,5,1,2,2,1,2,3, spec_prior
7077,2,5,1,2,2,1,2,2, not_recom
7078,2,5,1,2,2,1,3,1, spec_prior
7079,2,5,1,2,2,1,3,3, spec_prior
7080,2,5,1,2,2,1,3,2, not_recom
7081,2,5,1,2,2,2,1,3, spec_prior
7082,2,5,1,3641,2,2,1,2, not_recom
7083,2,5,1,2,2,2,2,3, spec_prior
7084,2,5,1,2,2,2,2,2, not_recom
7085,1,5,2,3,1,2,1,1, spec_prior
7086,2,5,1,2,2,2,3,3, spec_prior
7087,2,5,1,2,2,2,3,2, not_recom
7088,2,5,1,2,3,1,1,1, spec_prior
7089,2,5,1,2,3,1,1,3, spec_prior
7090,2,5,1,2,3,1,1,2, not_recom
7091,2,5,1,2,3,1,2,3, spec_prior
7092,2,5,1,2,3,1,2,2, not_recom
7093,2,5,1,2,3,1,3,1, spec_prior
7094,2,5,1,2,3,1,3,3, spec_prior
7095,2,5,1,2,3,1,3,2, not_recom
7096,2,5,1,2,3,2,1,3, spec_prior
7097,2,5,1,2,3,2,1,2, not_recom
7098,2,5,1,2,3,2,2,1, spec_prior
7099,2,5,1,2,3,2,2,3, spec_prior
7100,2,5,1,2,3,2,2,2, not_recom
7101,2,5,1,2,3,2,3,1, spec_prior
7102,2,5,1,2,3,2,3651,3, spec_prior
7103,2,5,1,2,3,2,3,2, not_recom
7104,2,5,1,3,1,1,1,1, priority
7105,1,5,3,1,2,2,2,1, spec_prior
7106,2,5,1,3,1,1,1,2, not_recom
7107,2,5,1,3,1,1,2,1, priority
7108,2,5,1,3,1,1,2,2, not_recom
7109,2,5,1,3,1,1,3,1, spec_prior
7110,2,5,1,3,1,1,3,3, spec_prior
7111,2,5,1,3,1,1,3,2, not_recom
7112,2,5,1,3,1,2,1,1, spec_prior
7113,2,5,1,3,1,2,1,3, spec_prior
7114,2,5,1,3,1,2,1,2, not_recom
7115,2,5,1,3,1,2,2,1, spec_prior
7116,2,5,1,3,1,2,3,1, spec_prior
7117,2,5,1,3,1,2,3,3, spec_prior
7118,2,5,1,3,2,1,1,1, spec_prior
7119,2,5,1,3,2,1,1,3, spec_prior
7120,2,5,1,3,2,1,1,2, not_recom
7121,2,5,1,3,2,1,2,1, spec_prior
7122,3661,5,1,3,2,1,2,3, spec_prior
7123,2,5,1,3,2,1,2,2, not_recom
7124,2,5,1,3,2,1,3,1, spec_prior
7125,1,5,3,10,1,1,3,3, spec_prior
7126,2,5,1,3,2,2,1,1, spec_prior
7127,2,5,1,3,2,2,1,3, spec_prior
7128,2,5,1,3,2,2,2,1, spec_prior
7129,2,5,1,3,2,2,2,3, spec_prior
7130,2,5,1,3,2,2,2,2, not_recom
7131,2,5,1,3,2,2,3,1, spec_prior
7132,2,5,1,3,2,2,3,2, not_recom
7133,2,5,1,3,3,1,1,1, spec_prior
7134,2,5,1,3,3,1,1,3, spec_prior
7135,2,5,1,3,3,1,1,2, not_recom
7136,2,5,1,3,3,1,2,1, spec_prior
7137,2,5,1,3,3,1,2,3, spec_prior
7138,2,5,1,3,3,1,2,2, not_recom
7139,2,5,1,3,3,1,3,1, spec_prior
7140,2,5,1,3,3,1,3,3, spec_prior
7141,2,5,1,3,3,1,3,2, not_recom
7142,2,5,1,3671,3,2,1,1, spec_prior
7143,2,5,1,3,3,2,1,3, spec_prior
7144,2,5,1,3,3,2,1,2, not_recom
7145,2,1,1,2,2,2,2,3, priority
7146,2,5,1,3,3,2,2,3, spec_prior
7147,2,5,1,3,3,2,2,2, not_recom
7148,2,5,1,3,3,2,3,1, spec_prior
7149,2,5,1,3,3,2,3,3, spec_prior
7150,2,5,1,3,3,2,3,2, not_recom
7151,2,5,1,10,1,1,1,1, priority
7152,2,5,1,10,1,1,1,3, spec_prior
7153,2,5,1,10,1,1,1,2, not_recom
7154,2,5,1,10,1,1,2,1, priority
7155,2,5,1,10,1,1,2,3, spec_prior
7156,2,5,1,10,1,1,2,2, not_recom
7157,2,5,1,10,1,1,3,1, spec_prior
7158,2,5,1,10,1,1,3,3, spec_prior
7159,2,5,1,10,1,1,3,2, not_recom
7160,2,5,1,10,1,2,1,1, spec_prior
7161,2,5,1,10,1,2,1,3, spec_prior
7162,2,5,1,10,1,2,3681,2, not_recom
7163,2,5,1,10,1,2,2,3, spec_prior
7164,2,5,1,10,1,2,2,2, not_recom
7165,2,1,5,1,1,1,1,3, priority
7166,2,5,1,10,1,2,3,3, spec_prior
7167,2,5,1,10,1,2,3,2, not_recom
7168,2,5,1,10,2,1,1,1, spec_prior
7169,2,5,1,10,2,1,1,3, spec_prior
7170,2,5,1,10,2,1,1,2, not_recom
7171,2,5,1,10,2,1,2,1, spec_prior
7172,2,5,1,10,2,1,2,3, spec_prior
7173,2,5,1,10,2,1,2,2, not_recom
7174,2,5,1,10,2,1,3,1, spec_prior
7175,2,5,1,10,2,1,3,2, not_recom
7176,2,5,1,10,2,2,1,1, spec_prior
7177,2,5,1,10,2,2,1,3, spec_prior
7178,2,5,1,10,2,2,1,2, not_recom
7179,2,5,1,10,2,2,2,1, spec_prior
7180,2,5,1,10,2,2,2,3, spec_prior
7181,2,5,1,10,2,2,2,2, not_recom
7182,3691,5,1,10,2,2,3,1, spec_prior
7183,2,5,1,10,2,2,3,3, spec_prior
7184,2,5,1,10,2,2,3,2, not_recom
7185,2,1,5,3,2,1,2,2, not_recom
7186,2,5,1,10,3,1,1,3, spec_prior
7187,2,5,1,10,3,1,1,2, not_recom
7188,2,5,1,10,3,1,2,1, spec_prior
7189,2,5,1,10,3,1,2,3, spec_prior
7190,2,5,1,10,3,1,2,2, not_recom
7191,2,5,1,10,3,1,3,1, spec_prior
7192,2,5,1,10,3,1,3,3, spec_prior
7193,2,5,1,10,3,1,3,2, not_recom
7194,2,5,1,10,3,2,1,1, spec_prior
7195,2,5,1,10,3,2,1,2, not_recom
7196,2,5,1,10,3,2,2,1, spec_prior
7197,2,5,1,10,3,2,2,2, not_recom
7198,2,5,1,10,3,2,3,1, spec_prior
7199,2,5,5,1,1,1,1,1, priority
7200,2,5,5,1,1,1,1,3, spec_prior
7201,2,5,5,1,1,1,1,2, not_recom
7202,2,5,5,3701,1,1,2,1, priority
7203,2,5,5,1,1,1,2,3, spec_prior
7204,2,5,5,1,1,1,2,2, not_recom
7205,2,1,2,1,3,2,2,3, priority
7206,2,5,5,1,1,1,3,3, spec_prior
7207,2,5,5,1,1,1,3,2, not_recom
7208,2,5,5,1,1,2,1,1, priority
7209,2,5,5,1,1,2,1,3, spec_prior
7210,2,5,5,1,1,2,1,2, not_recom
7211,2,5,5,1,1,2,2,1, priority
7212,2,5,5,1,1,2,2,3, spec_prior
7213,2,5,5,1,1,2,2,2, not_recom
7214,2,5,5,1,1,2,3,1, spec_prior
7215,2,5,5,1,1,2,3,3, spec_prior
7216,2,5,5,1,1,2,3,2, not_recom
7217,2,5,5,1,2,1,1,1, priority
7218,2,5,5,1,2,1,1,3, spec_prior
7219,2,5,5,1,2,1,1,2, not_recom
7220,2,5,5,1,2,1,2,1, priority
7221,2,5,5,1,2,1,2,2, not_recom
7222,2,5,5,1,2,1,3711,1, spec_prior
7223,2,5,5,1,2,1,3,3, spec_prior
7224,2,5,5,1,2,1,3,2, not_recom
7225,2,1,2,10,1,2,3,2, not_recom
7226,2,5,5,1,2,2,1,3, spec_prior
7227,2,5,5,1,2,2,1,2, not_recom
7228,2,5,5,1,2,2,2,1, priority
7229,2,5,5,1,2,2,2,3, spec_prior
7230,2,5,5,1,2,2,2,2, not_recom
7231,2,5,5,1,2,2,3,3, spec_prior
7232,2,5,5,1,2,2,3,2, not_recom
7233,2,5,5,1,3,1,1,1, spec_prior
7234,2,5,5,1,3,1,1,3, spec_prior
7235,2,5,5,1,3,1,1,2, not_recom
7236,2,5,5,1,3,1,2,1, spec_prior
7237,2,5,5,1,3,1,2,3, spec_prior
7238,2,5,5,1,3,1,2,2, not_recom
7239,2,5,5,1,3,1,3,1, spec_prior
7240,2,5,5,1,3,1,3,3, spec_prior
7241,2,5,5,1,3,2,1,1, spec_prior
7242,3721,5,5,1,3,2,1,2, not_recom
7243,2,5,5,1,3,2,2,1, spec_prior
7244,2,5,5,1,3,2,2,3, spec_prior
7245,2,1,3,2,3,2,1,3, priority
7246,2,5,5,1,3,2,3,3, spec_prior
7247,2,5,5,1,3,2,3,2, not_recom
7248,2,5,5,2,1,1,1,1, priority
7249,2,5,5,2,1,1,1,3, spec_prior
7250,2,5,5,2,1,1,1,2, not_recom
7251,2,5,5,2,1,1,2,1, priority
7252,2,5,5,2,1,1,2,3, spec_prior
7253,2,5,5,2,1,1,2,2, not_recom
7254,2,5,5,2,1,1,3,1, spec_prior
7255,2,5,5,2,1,1,3,3, spec_prior
7256,2,5,5,2,1,1,3,2, not_recom
7257,2,5,5,2,1,2,1,1, priority
7258,2,5,5,2,1,2,1,3, spec_prior
7259,2,5,5,2,1,2,1,2, not_recom
7260,2,5,5,2,1,2,2,3, spec_prior
7261,2,5,5,2,1,2,2,2, not_recom
7262,2,5,5,3731,1,2,3,3, spec_prior
7263,2,5,5,2,1,2,3,2, not_recom
7264,2,5,5,2,2,1,1,3, spec_prior
7265,2,2,1,1,2,1,2,1, very_recom
7266,2,5,5,2,2,1,2,1, priority
7267,2,5,5,2,2,1,2,3, spec_prior
7268,2,5,5,2,2,1,2,2, not_recom
7269,2,5,5,2,2,1,3,1, spec_prior
7270,2,5,5,2,2,1,3,3, spec_prior
7271,2,5,5,2,2,1,3,2, not_recom
7272,2,5,5,2,2,2,1,1, priority
7273,2,5,5,2,2,2,1,3, spec_prior
7274,2,5,5,2,2,2,1,2, not_recom
7275,2,5,5,2,2,2,2,1, priority
7276,2,5,5,2,2,2,2,3, spec_prior
7277,2,5,5,2,2,2,2,2, not_recom
7278,2,5,5,2,2,2,3,1, spec_prior
7279,2,5,5,2,2,2,3,3, spec_prior
7280,2,5,5,2,2,2,3,2, not_recom
7281,2,5,5,2,3,1,1,1, spec_prior
7282,2,5,5,2,3,1,3741,3, spec_prior
7283,2,5,5,2,3,1,1,2, not_recom
7284,2,5,5,2,3,1,2,3, spec_prior
7285,2,2,1,3,3,2,1,1, priority
7286,2,5,5,2,3,1,3,1, spec_prior
7287,2,5,5,2,3,2,1,1, spec_prior
7288,2,5,5,2,3,2,1,3, spec_prior
7289,2,5,5,2,3,2,1,2, not_recom
7290,2,5,5,2,3,2,2,1, spec_prior
7291,2,5,5,2,3,2,2,3, spec_prior
7292,2,5,5,2,3,2,2,2, not_recom
7293,2,5,5,2,3,2,3,1, spec_prior
7294,2,5,5,2,3,2,3,3, spec_prior
7295,2,5,5,2,3,2,3,2, not_recom
7296,2,5,5,3,1,1,1,1, priority
7297,2,5,5,3,1,1,1,2, not_recom
7298,2,5,5,3,1,1,2,1, priority
7299,2,5,5,3,1,1,2,3, spec_prior
7300,2,5,5,3,1,1,2,2, not_recom
7301,2,5,5,3,1,1,3,1, spec_prior
7302,3751,5,5,3,1,1,3,3, spec_prior
7303,2,5,5,3,1,1,3,2, not_recom
7304,2,5,5,3,1,2,1,1, spec_prior
7305,2,2,5,2,1,2,2,2, not_recom
7306,2,5,5,3,1,2,1,2, not_recom
7307,2,5,5,3,1,2,2,1, spec_prior
7308,2,5,5,3,1,2,2,3, spec_prior
7309,2,5,5,3,1,2,2,2, not_recom
7310,2,5,5,3,1,2,3,1, spec_prior
7311,2,5,5,3,1,2,3,3, spec_prior
7312,2,5,5,3,1,2,3,2, not_recom
7313,2,5,5,3,2,1,1,1, spec_prior
7314,2,5,5,3,2,1,1,3, spec_prior
7315,2,5,5,3,2,1,1,2, not_recom
7316,2,5,5,3,2,1,2,1, spec_prior
7317,2,5,5,3,2,1,2,2, not_recom
7318,2,5,5,3,2,1,3,1, spec_prior
7319,2,5,5,3,2,1,3,3, spec_prior
7320,2,5,5,3,2,1,3,2, not_recom
7321,2,5,5,3,2,2,1,1, spec_prior
7322,2,5,5,3761,2,2,1,3, spec_prior
7323,2,5,5,3,2,2,1,2, not_recom
7324,2,5,5,3,2,2,2,1, spec_prior
7325,2,2,5,10,3,1,3,1, priority
7326,2,5,5,3,2,2,2,2, not_recom
7327,2,5,5,3,2,2,3,1, spec_prior
7328,2,5,5,3,2,2,3,3, spec_prior
7329,2,5,5,3,2,2,3,2, not_recom
7330,2,5,5,3,3,1,1,3, spec_prior
7331,2,5,5,3,3,1,1,2, not_recom
7332,2,5,5,3,3,1,2,1, spec_prior
7333,2,5,5,3,3,1,3,2, not_recom
7334,2,5,5,3,3,2,1,1, spec_prior
7335,2,5,5,3,3,2,1,3, spec_prior
7336,2,5,5,3,3,2,1,2, not_recom
7337,2,5,5,3,3,2,2,3, spec_prior
7338,2,5,5,3,3,2,2,2, not_recom
7339,2,5,5,3,3,2,3,1, spec_prior
7340,2,5,5,3,3,2,3,3, spec_prior
7341,2,5,5,3,3,2,3,2, not_recom
7342,2,5,5,10,1,1,3771,1, priority
7343,2,5,5,10,1,1,1,3, spec_prior
7344,2,5,5,10,1,1,1,2, not_recom
7345,2,2,2,3,1,2,1,3, priority
7346,2,5,5,10,1,1,2,3, spec_prior
7347,2,5,5,10,1,1,2,2, not_recom
7348,2,5,5,10,1,1,3,1, spec_prior
7349,2,5,5,10,1,1,3,3, spec_prior
7350,2,5,5,10,1,1,3,2, not_recom
7351,2,5,5,10,1,2,1,1, spec_prior
7352,2,5,5,10,1,2,1,3, spec_prior
7353,2,5,5,10,1,2,1,2, not_recom
7354,2,5,5,10,1,2,2,1, spec_prior
7355,2,5,5,10,1,2,2,3, spec_prior
7356,2,5,5,10,1,2,2,2, not_recom
7357,2,5,5,10,1,2,3,1, spec_prior
7358,2,5,5,10,1,2,3,3, spec_prior
7359,2,5,5,10,1,2,3,2, not_recom
7360,2,5,5,10,2,1,1,1, spec_prior
7361,2,5,5,10,2,1,1,3, spec_prior
7362,3781,5,5,10,2,1,1,2, not_recom
7363,2,5,5,10,2,1,2,1, spec_prior
7364,2,5,5,10,2,1,2,3, spec_prior
7365,2,2,3,1,3,1,1,3, priority
7366,2,5,5,10,2,1,3,1, spec_prior
7367,2,5,5,10,2,1,3,3, spec_prior
7368,2,5,5,10,2,1,3,2, not_recom
7369,2,5,5,10,2,2,1,1, spec_prior
7370,2,5,5,10,2,2,1,3, spec_prior
7371,2,5,5,10,2,2,1,2, not_recom
7372,2,5,5,10,2,2,2,1, spec_prior
7373,2,5,5,10,2,2,2,3, spec_prior
7374,2,5,5,10,2,2,2,2, not_recom
7375,2,5,5,10,2,2,3,3, spec_prior
7376,2,5,5,10,2,2,3,2, not_recom
7377,2,5,5,10,3,1,1,1, spec_prior
7378,2,5,5,10,3,1,1,3, spec_prior
7379,2,5,5,10,3,1,1,2, not_recom
7380,2,5,5,10,3,1,2,3, spec_prior
7381,2,5,5,10,3,1,2,2, not_recom
7382,2,5,5,3791,3,1,3,1, spec_prior
7383,2,5,5,10,3,1,3,2, not_recom
7384,2,5,5,10,3,2,1,1, spec_prior
7385,2,2,3,10,1,1,3,3, priority
7386,2,5,5,10,3,2,1,2, not_recom
7387,2,5,5,10,3,2,2,1, spec_prior
7388,2,5,5,10,3,2,2,3, spec_prior
7389,2,5,5,10,3,2,2,2, not_recom
7390,2,5,5,10,3,2,3,3, spec_prior
7391,2,5,5,10,3,2,3,2, not_recom
7392,2,5,2,1,1,1,1,1, priority
7393,2,5,2,1,1,1,1,3, spec_prior
7394,2,5,2,1,1,1,1,2, not_recom
7395,2,5,2,1,1,1,2,1, priority
7396,2,5,2,1,1,1,2,3, spec_prior
7397,2,5,2,1,1,1,2,2, not_recom
7398,2,5,2,1,1,1,3,1, spec_prior
7399,2,5,2,1,1,1,3,3, spec_prior
7400,2,5,2,1,1,1,3,2, not_recom
7401,2,5,2,1,1,2,1,1, priority
7402,2,5,2,1,1,2,3801,3, spec_prior
7403,2,5,2,1,1,2,1,2, not_recom
7404,2,5,2,1,1,2,2,1, priority
7405,2,3,1,2,2,2,1,1, priority
7406,2,5,2,1,1,2,2,2, not_recom
7407,2,5,2,1,1,2,3,1, spec_prior
7408,2,5,2,1,1,2,3,3, spec_prior
7409,2,5,2,1,1,2,3,2, not_recom
7410,2,5,2,1,2,1,1,1, priority
7411,2,5,2,1,2,1,1,3, spec_prior
7412,2,5,2,1,2,1,1,2, not_recom
7413,2,5,2,1,2,1,2,1, priority
7414,2,5,2,1,2,1,2,3, spec_prior
7415,2,5,2,1,2,1,2,2, not_recom
7416,2,5,2,1,2,1,3,1, spec_prior
7417,2,5,2,1,2,1,3,3, spec_prior
7418,2,5,2,1,2,1,3,2, not_recom
7419,2,5,2,1,2,2,1,1, priority
7420,2,5,2,1,2,2,1,3, spec_prior
7421,2,5,2,1,2,2,1,2, not_recom
7422,3811,5,2,1,2,2,2,1, priority
7423,2,5,2,1,2,2,2,3, spec_prior
7424,2,5,2,1,2,2,2,2, not_recom
7425,2,3,1,10,3,2,2,1, priority
7426,2,5,2,1,2,2,3,3, spec_prior
7427,2,5,2,1,2,2,3,2, not_recom
7428,2,5,2,1,3,1,1,1, spec_prior
7429,2,5,2,1,3,1,1,3, spec_prior
7430,2,5,2,1,3,1,1,2, not_recom
7431,2,5,2,1,3,1,2,1, spec_prior
7432,2,5,2,1,3,1,2,3, spec_prior
7433,2,5,2,1,3,1,2,2, not_recom
7434,2,5,2,1,3,1,3,1, spec_prior
7435,2,5,2,1,3,1,3,3, spec_prior
7436,2,5,2,1,3,1,3,2, not_recom
7437,2,5,2,1,3,2,1,1, spec_prior
7438,2,5,2,1,3,2,1,3, spec_prior
7439,2,5,2,1,3,2,1,2, not_recom
7440,2,5,2,1,3,2,2,1, spec_prior
7441,2,5,2,1,3,2,2,3, spec_prior
7442,2,5,2,3821,3,2,2,2, not_recom
7443,2,5,2,1,3,2,3,3, spec_prior
7444,2,5,2,1,3,2,3,2, not_recom
7445,2,3,5,3,2,1,2,1, priority
7446,2,5,2,2,1,1,1,3, spec_prior
7447,2,5,2,2,1,1,1,2, not_recom
7448,2,5,2,2,1,1,2,1, priority
7449,2,5,2,2,1,1,2,3, spec_prior
7450,2,5,2,2,1,1,3,1, spec_prior
7451,2,5,2,2,1,1,3,3, spec_prior
7452,2,5,2,2,1,1,3,2, not_recom
7453,2,5,2,2,1,2,1,1, spec_prior
7454,2,5,2,2,1,2,1,3, spec_prior
7455,2,5,2,2,1,2,1,2, not_recom
7456,2,5,2,2,1,2,2,3, spec_prior
7457,2,5,2,2,1,2,2,2, not_recom
7458,2,5,2,2,1,2,3,1, spec_prior
7459,2,5,2,2,1,2,3,3, spec_prior
7460,2,5,2,2,1,2,3,2, not_recom
7461,2,5,2,2,2,1,1,1, spec_prior
7462,2,5,2,2,2,1,3831,3, spec_prior
7463,2,5,2,2,2,1,1,2, not_recom
7464,2,5,2,2,2,1,2,1, spec_prior
7465,2,3,2,1,3,1,3,1, spec_prior
7466,2,5,2,2,2,1,2,2, not_recom
7467,2,5,2,2,2,1,3,1, spec_prior
7468,2,5,2,2,2,1,3,3, spec_prior
7469,2,5,2,2,2,1,3,2, not_recom
7470,2,5,2,2,2,2,1,1, spec_prior
7471,2,5,2,2,2,2,1,3, spec_prior
7472,2,5,2,2,2,2,1,2, not_recom
7473,2,5,2,2,2,2,2,1, spec_prior
7474,2,5,2,2,2,2,2,3, spec_prior
7475,2,5,2,2,2,2,2,2, not_recom
7476,2,5,2,2,2,2,3,3, spec_prior
7477,2,5,2,2,2,2,3,2, not_recom
7478,2,5,2,2,3,1,1,1, spec_prior
7479,2,5,2,2,3,1,1,3, spec_prior
7480,2,5,2,2,3,1,1,2, not_recom
7481,2,5,2,2,3,1,2,2, not_recom
7482,3841,5,2,2,3,1,3,1, spec_prior
7483,2,5,2,2,3,1,3,2, not_recom
7484,2,5,2,2,3,2,1,2, not_recom
7485,2,3,2,10,1,2,2,3, spec_prior
7486,2,5,2,2,3,2,2,3, spec_prior
7487,2,5,2,2,3,2,2,2, not_recom
7488,2,5,2,2,3,2,3,1, spec_prior
7489,2,5,2,2,3,2,3,3, spec_prior
7490,2,5,2,2,3,2,3,2, not_recom
7491,2,5,2,3,1,1,1,1, priority
7492,2,5,2,3,1,1,1,3, spec_prior
7493,2,5,2,3,1,1,1,2, not_recom
7494,2,5,2,3,1,1,2,1, priority
7495,2,5,2,3,1,1,2,3, spec_prior
7496,2,5,2,3,1,1,2,2, not_recom
7497,2,5,2,3,1,1,3,1, spec_prior
7498,2,5,2,3,1,1,3,3, spec_prior
7499,2,5,2,3,1,1,3,2, not_recom
7500,2,5,2,3,1,2,1,1, spec_prior
7501,2,5,2,3,1,2,1,3, spec_prior
7502,2,5,2,3851,1,2,1,2, not_recom
7503,2,5,2,3,1,2,2,1, spec_prior
7504,2,5,2,3,1,2,2,3, spec_prior
7505,2,3,3,2,3,1,2,1, priority
7506,2,5,2,3,1,2,3,1, spec_prior
7507,2,5,2,3,1,2,3,3, spec_prior
7508,2,5,2,3,1,2,3,2, not_recom
7509,2,5,2,3,2,1,1,1, spec_prior
7510,2,5,2,3,2,1,1,3, spec_prior
7511,2,5,2,3,2,1,1,2, not_recom
7512,2,5,2,3,2,1,2,1, spec_prior
7513,2,5,2,3,2,1,3,1, spec_prior
7514,2,5,2,3,2,1,3,3, spec_prior
7515,2,5,2,3,2,1,3,2, not_recom
7516,2,5,2,3,2,2,1,1, spec_prior
7517,2,5,2,3,2,2,1,3, spec_prior
7518,2,5,2,3,2,2,1,2, not_recom
